sub_id,acct_id,plan_id,plan_cd,usr_id,sub_start_dt,sub_end_dt,cancel_dt,trial_end_dt,sub_status_cd,auto_renew_flg,grace_period_flg,billable_flg,manual_override_flg,mrr_amt,currency_cd,billing_freq_cd,seat_qty,discount_pct,contract_term_mo,last_plan_chg_dt,orig_plan_cd,chg_cnt,linked_sub_id,created_sys_cd,created_ts,last_upd_ts,notes_txt
SUB002009,AC051,,growth_2,USR00753,2022-01-29,2022-12-24,2022-12-24,,canceled,1,1,0,1,42.0,USD,M,,,12.0,2023-03-10,starter_1,5,,billing,2022-01-29 00:00:00,2022-09-13 00:00:00,manual correction
SUB002010,AC040,PLN0052,basic_1,USR00836,2022-06-07,2023-06-16,2023-06-16,2022-07-07,trial,0,0,0,0,124.36,USD,A,5.0,0.0,,2023-09-25,basic_1,4,,crm,2022-06-07 00:00:00,2022-06-14 00:00:00,legacy migration
SUB002011,AC053,PLN0018,basic_1,USR00381,2022-10-15,2023-06-26,2023-06-26,,trial,1,0,0,0,88.5,USD,A,5.0,,24.0,2023-03-08,starter_1,0,,billing,2022-10-15 00:00:00,2024-08-10 00:00:00,
SUB002012,AC089,PLN0036,enterprise_3,USR00340,2021-01-14,,2021-04-24,,active,0,1,0,1,274.95,USD,M,5.0,,1.0,2021-03-06,basic_1,3,,crm,2021-01-14 00:00:00,2023-03-04 00:00:00,
SUB002013,AC035,PLN0043,growth_2,USR00458,2022-10-10,,2022-08-26,,canceled,0,0,1,0,0.0,USD,A,50.0,,12.0,2023-04-22,basic_1,3,,crm,2022-10-10 00:00:00,2023-07-20 00:00:00,
SUB002014,AC106,PLN0010,growth_2,USR00651,2022-03-18,,,,active,1,0,1,0,0.0,USD,monthly,10.0,20.0,,2022-06-05,starter_1,4,,billing,2022-03-18 00:00:00,2023-03-28 00:00:00,
SUB002015,AC074,PLN0045,growth_2,,2022-11-16,,2023-10-30,,trial,1,0,0,0,29.8,USD,monthly,5.0,20.0,,2023-11-27,basic_1,0,,billing,2022-11-16 00:00:00,2022-12-26 00:00:00,
SUB002016,AC163,PLN0033,enterprise_3,USR00224,2022-05-15,,2022-08-10,,trial,0,1,0,1,239.05,USD,M,10.0,,24.0,2023-03-04,starter_1,0,,crm,2022-05-15 00:00:00,2022-12-20 00:00:00,
SUB002017,AC133,PLN0046,starter_1,USR00728,2021-11-23,,,2021-11-30,trial,1,0,0,1,0.0,USD,monthly,1.0,0.0,12.0,2022-02-04,starter_1,4,,crm,2021-11-23 00:00:00,2023-06-12 00:00:00,legacy migration
SUB002018,AC073,PLN0028,growth_2,,2021-03-19,2021-03-20,2021-03-20,2021-04-18,active,0,1,1,1,0.0,USD,M,10.0,20.0,12.0,2022-03-18,basic_1,2,,crm,2021-03-19 00:00:00,2023-01-06 00:00:00,
SUB002019,AC033,,pro_2,USR00785,2021-03-30,,,2021-04-13,active,0,0,1,0,141.98,USD,A,,0.0,24.0,2021-07-07,starter_1,4,,crm,2021-03-30 00:00:00,2022-02-04 00:00:00,
SUB002020,AC071,PLN0052,growth_2,USR00674,2022-10-04,2024-04-13,2024-04-13,,active,0,0,1,1,0.0,USD,M,,,12.0,2024-01-15,starter_1,5,,billing,2022-10-04 00:00:00,2023-11-13 00:00:00,
SUB002021,AC156,PLN0022,growth_2,USR00059,2023-02-17,,,2023-03-03,canceled,0,0,0,0,285.07,USD,monthly,50.0,0.0,,2023-05-02,basic_1,2,,billing,2023-02-17 00:00:00,2025-02-09 00:00:00,manual correction
SUB002022,AC163,PLN0041,pro_2,,2021-07-28,,2023-03-18,,active,0,1,1,1,0.0,USD,A,10.0,20.0,12.0,2021-12-05,starter_1,1,SUB000051,billing,2021-07-28 00:00:00,2022-05-21 00:00:00,manual correction
SUB002023,AC097,PLN0020,pro_2,USR00340,2023-06-06,,,,active,1,1,1,0,0.0,USD,M,50.0,10.0,24.0,2024-03-15,basic_1,4,,crm,2023-06-06 00:00:00,2025-08-03 00:00:00,
SUB002024,AC077,PLN0045,basic_1,USR00639,2021-11-23,,2022-01-12,2021-12-07,trial,1,0,1,0,0.0,USD,monthly,5.0,20.0,1.0,2022-01-01,basic_1,2,,crm,2021-11-23 00:00:00,2022-05-08 00:00:00,manual correction
SUB002025,AC165,PLN0008,enterprise_3,USR00366,2023-02-14,,,,active,1,0,1,0,155.79,USD,A,1.0,10.0,,2024-06-27,basic_1,5,,billing,2023-02-14 00:00:00,2024-12-23 00:00:00,manual correction
SUB002026,AC039,,growth_2,,2023-01-07,,,,canceled,1,0,1,1,89.3,USD,monthly,1.0,10.0,12.0,2023-05-19,starter_1,5,,crm,2023-01-07 00:00:00,2025-02-11 00:00:00,legacy migration
SUB002027,AC046,,starter_1,USR00343,2022-03-31,,2022-03-03,,canceled,0,0,0,1,34.9,USD,monthly,,0.0,1.0,2022-07-26,starter_1,1,SUB000470,crm,2022-03-31 00:00:00,2024-03-07 00:00:00,
SUB002028,AC095,PLN0016,basic_1,USR00425,2023-01-25,,,,trial,1,0,0,0,0.0,USD,M,10.0,0.0,1.0,2023-02-22,starter_1,5,,crm,2023-01-25 00:00:00,2024-05-01 00:00:00,manual correction
SUB002029,AC035,PLN0020,growth_2,,2021-11-07,,,,active,1,0,0,0,62.22,USD,M,1.0,10.0,12.0,2022-07-22,basic_1,2,,crm,2021-11-07 00:00:00,2023-10-17 00:00:00,manual correction
SUB002030,AC130,,growth_2,USR00531,2021-06-22,,,2021-06-29,active,1,0,1,0,118.41,USD,A,10.0,0.0,,2022-09-24,starter_1,0,,crm,2021-06-22 00:00:00,2023-03-01 00:00:00,
SUB002031,AC144,PLN0025,growth_2,USR00490,2021-09-19,,,2021-10-03,active,1,1,0,1,0.0,USD,monthly,1.0,0.0,1.0,2022-07-27,starter_1,4,,crm,2021-09-19 00:00:00,2022-04-26 00:00:00,legacy migration
SUB002032,AC077,PLN0035,pro_2,USR00466,2022-12-28,,,,trial,0,1,0,0,259.74,USD,monthly,10.0,20.0,,2023-07-03,starter_1,1,,billing,2022-12-28 00:00:00,2024-12-09 00:00:00,legacy migration
SUB002033,AC148,PLN0002,basic_1,USR00740,2022-11-10,,,,canceled,1,0,0,0,68.52,USD,monthly,50.0,0.0,24.0,2023-06-09,basic_1,1,,billing,2022-11-10 00:00:00,2024-06-09 00:00:00,legacy migration
SUB002034,AC073,PLN0048,enterprise_3,USR00874,2022-11-19,,,2022-12-19,trial,0,0,1,0,0.0,USD,M,,20.0,,2023-09-02,starter_1,3,,billing,2022-11-19 00:00:00,2024-07-06 00:00:00,legacy migration
SUB002035,AC072,,pro_2,,2021-01-08,,,,canceled,1,1,1,1,0.0,USD,monthly,,0.0,1.0,2021-05-16,basic_1,4,,billing,2021-01-08 00:00:00,2021-12-04 00:00:00,
SUB002036,AC116,PLN0039,basic_1,USR00201,2021-08-15,2022-01-07,2022-01-07,,canceled,1,0,1,0,0.0,USD,M,50.0,,12.0,2022-04-25,starter_1,5,,billing,2021-08-15 00:00:00,2022-09-19 00:00:00,
SUB002037,AC103,PLN0052,enterprise_3,USR00311,2023-06-10,2024-09-16,2024-09-16,,active,0,1,1,0,0.0,USD,monthly,5.0,10.0,12.0,2023-12-30,basic_1,0,,billing,2023-06-10 00:00:00,2024-07-26 00:00:00,
SUB002038,AC119,PLN0039,pro_2,,2021-11-26,,,,trial,0,1,0,0,0.0,USD,monthly,5.0,,,2023-03-03,starter_1,2,,billing,2021-11-26 00:00:00,2023-09-28 00:00:00,
SUB002039,AC046,,pro_2,USR00081,2023-05-15,,2024-12-05,,active,1,1,1,0,81.32,USD,monthly,5.0,0.0,24.0,2024-01-02,basic_1,2,,crm,2023-05-15 00:00:00,2024-02-14 00:00:00,manual correction
SUB002040,AC113,PLN0054,pro_2,USR00185,2021-01-05,,,,canceled,1,0,1,0,284.55,USD,M,50.0,0.0,,2021-03-26,basic_1,4,,crm,2021-01-05 00:00:00,2021-04-30 00:00:00,
SUB002041,AC015,PLN0033,growth_2,USR00126,2022-12-05,,,,canceled,1,1,1,1,153.94,USD,A,10.0,0.0,12.0,2023-12-26,basic_1,0,,billing,2022-12-05 00:00:00,2023-10-27 00:00:00,
SUB002042,AC081,,basic_1,USR00528,2022-12-04,,,,canceled,1,1,1,0,174.44,USD,A,1.0,10.0,1.0,2023-12-21,basic_1,0,,billing,2022-12-04 00:00:00,2023-06-13 00:00:00,
SUB002043,AC045,PLN0014,basic_1,USR00281,2022-07-11,,,,active,0,1,0,0,256.95,USD,M,50.0,20.0,24.0,2023-03-30,basic_1,4,,crm,2022-07-11 00:00:00,2024-03-27 00:00:00,
SUB002044,AC026,PLN0034,starter_1,USR00031,2022-10-17,,,2022-11-16,trial,0,0,0,0,0.0,USD,M,1.0,20.0,1.0,2023-06-02,basic_1,2,,crm,2022-10-17 00:00:00,2022-10-23 00:00:00,
SUB002045,AC136,PLN0044,enterprise_3,USR00497,2023-04-21,,,,trial,1,1,0,1,0.0,USD,monthly,50.0,10.0,24.0,2024-01-01,starter_1,0,,crm,2023-04-21 00:00:00,2024-07-02 00:00:00,manual correction
SUB002046,AC001,PLN0006,growth_2,,2023-05-10,,,,active,1,0,0,0,86.18,USD,A,50.0,10.0,12.0,2024-06-07,basic_1,4,SUB000290,billing,2023-05-10 00:00:00,2025-04-04 00:00:00,
SUB002047,AC138,,basic_1,,2021-12-29,,2023-07-07,,active,1,1,0,1,0.0,USD,A,10.0,,,2022-02-14,starter_1,5,,crm,2021-12-29 00:00:00,2022-08-02 00:00:00,legacy migration
SUB002048,AC070,PLN0045,enterprise_3,USR00706,2022-07-30,,2023-05-13,2022-08-13,canceled,1,1,0,1,233.27,USD,M,10.0,20.0,12.0,2023-02-28,starter_1,0,,billing,2022-07-30 00:00:00,2023-11-19 00:00:00,
SUB002049,AC011,PLN0041,growth_2,USR00565,2023-05-27,,2024-05-20,,canceled,0,1,0,0,91.84,USD,M,1.0,20.0,,2024-08-13,basic_1,3,,crm,2023-05-27 00:00:00,2025-03-30 00:00:00,
SUB002050,AC079,PLN0022,enterprise_3,USR00748,2022-04-07,,2023-09-04,,canceled,1,1,1,0,0.0,USD,M,10.0,20.0,1.0,2023-04-08,starter_1,3,,crm,2022-04-07 00:00:00,2022-04-27 00:00:00,legacy migration
SUB002051,AC129,PLN0011,starter_1,USR00359,2023-04-11,,,2023-05-11,trial,0,0,1,1,0.0,USD,A,5.0,,1.0,2024-06-01,starter_1,4,,crm,2023-04-11 00:00:00,2024-11-09 00:00:00,
SUB002052,AC132,PLN0045,starter_1,USR00611,2022-09-09,,,,trial,1,0,0,0,100.56,USD,monthly,1.0,0.0,1.0,2023-12-30,basic_1,1,,billing,2022-09-09 00:00:00,2024-04-08 00:00:00,
SUB002053,AC126,,growth_2,USR00018,2022-12-16,,,,active,1,0,1,0,0.0,USD,A,1.0,0.0,24.0,2024-01-18,basic_1,0,,crm,2022-12-16 00:00:00,2023-07-28 00:00:00,manual correction
SUB002054,AC079,PLN0054,basic_1,USR00328,2021-07-29,,2022-09-23,,trial,0,0,0,0,0.0,USD,A,1.0,20.0,,2022-11-05,basic_1,4,,crm,2021-07-29 00:00:00,2022-07-26 00:00:00,manual correction
SUB002055,AC167,PLN0035,enterprise_3,,2022-06-14,2023-01-24,2023-01-24,,canceled,0,0,1,1,146.27,USD,M,5.0,10.0,,2023-01-12,starter_1,0,,billing,2022-06-14 00:00:00,2023-07-20 00:00:00,
SUB002056,AC013,PLN0032,growth_2,USR00459,2021-12-27,2022-11-23,2022-11-23,2022-01-10,trial,0,1,1,0,163.0,USD,A,50.0,10.0,24.0,2021-12-30,basic_1,0,SUB000645,billing,2021-12-27 00:00:00,2022-03-26 00:00:00,
SUB002057,AC003,PLN0041,enterprise_3,USR00721,2022-11-07,,,2022-11-21,active,1,1,0,0,0.0,USD,A,5.0,,1.0,2023-02-21,basic_1,0,,crm,2022-11-07 00:00:00,2024-01-31 00:00:00,
SUB002058,AC032,PLN0013,basic_1,USR00539,2022-04-30,,,,active,1,0,0,0,21.85,USD,A,1.0,10.0,24.0,2023-07-07,starter_1,0,,crm,2022-04-30 00:00:00,2022-12-22 00:00:00,
SUB002059,AC088,PLN0043,growth_2,USR00501,2022-07-28,,,,canceled,0,1,0,0,0.0,USD,M,50.0,,,2023-01-10,starter_1,3,SUB002013,crm,2022-07-28 00:00:00,2023-01-30 00:00:00,legacy migration
SUB002060,AC016,PLN0028,growth_2,USR00622,2022-08-14,,,,canceled,0,0,0,0,0.0,USD,A,5.0,20.0,1.0,2023-12-08,starter_1,4,,crm,2022-08-14 00:00:00,2024-03-06 00:00:00,
SUB002061,AC105,PLN0011,enterprise_3,USR00083,2023-05-27,,,,active,1,1,1,0,0.0,USD,A,50.0,20.0,12.0,2024-10-08,starter_1,1,,billing,2023-05-27 00:00:00,2024-08-25 00:00:00,manual correction
SUB002062,AC136,PLN0001,growth_2,USR00458,2021-10-19,2022-04-26,2022-04-26,,trial,0,0,1,0,0.0,USD,A,1.0,10.0,24.0,2022-08-22,starter_1,0,,crm,2021-10-19 00:00:00,2023-05-31 00:00:00,
SUB002063,AC158,PLN0024,basic_1,USR00438,2021-03-28,,,,canceled,0,0,1,1,29.84,USD,A,10.0,20.0,,2021-09-19,basic_1,2,,billing,2021-03-28 00:00:00,2021-12-11 00:00:00,
SUB002064,AC063,PLN0023,pro_2,USR00542,2022-04-07,,,,canceled,0,1,1,0,0.0,USD,monthly,1.0,,24.0,2022-12-02,basic_1,5,,billing,2022-04-07 00:00:00,2022-11-19 00:00:00,
SUB002065,AC068,PLN0020,enterprise_3,USR00643,2021-12-10,,2022-10-16,,canceled,0,0,0,0,0.0,USD,M,50.0,,1.0,2022-05-01,starter_1,3,,crm,2021-12-10 00:00:00,2021-12-19 00:00:00,manual correction
SUB002066,AC088,,growth_2,USR00293,2022-10-23,,,,canceled,1,0,1,0,0.0,USD,A,10.0,0.0,12.0,2022-11-03,starter_1,1,,crm,2022-10-23 00:00:00,2023-11-19 00:00:00,legacy migration
SUB002067,AC038,PLN0042,growth_2,USR00659,2021-03-28,,,,active,1,1,1,0,270.59,USD,M,,,1.0,2022-02-25,basic_1,5,,billing,2021-03-28 00:00:00,2021-05-19 00:00:00,
SUB002068,AC109,,starter_1,USR00689,2023-05-11,,2024-09-16,,active,0,1,1,1,0.0,USD,M,,,,2023-05-20,starter_1,2,,billing,2023-05-11 00:00:00,2023-12-28 00:00:00,
SUB002069,AC058,PLN0019,pro_2,USR00792,2021-06-10,,,,trial,0,0,0,1,15.12,USD,A,50.0,20.0,1.0,2022-09-22,basic_1,4,,billing,2021-06-10 00:00:00,2022-08-20 00:00:00,legacy migration
SUB002070,AC020,PLN0026,pro_2,USR00389,2023-05-10,,,,canceled,1,1,1,0,34.71,USD,monthly,5.0,10.0,24.0,2024-02-11,starter_1,2,,crm,2023-05-10 00:00:00,2025-07-01 00:00:00,legacy migration
SUB002071,AC127,PLN0051,enterprise_3,,2022-10-11,,,,trial,1,1,0,1,265.21,USD,A,1.0,0.0,1.0,2023-05-10,basic_1,0,,billing,2022-10-11 00:00:00,2023-11-13 00:00:00,
SUB002072,AC111,PLN0036,growth_2,USR00652,2021-06-14,2021-05-14,2021-05-14,,canceled,1,1,0,1,0.0,USD,A,,,12.0,2022-09-19,basic_1,4,,billing,2021-06-14 00:00:00,2021-07-20 00:00:00,manual correction
SUB002073,AC141,,pro_2,USR00797,2021-04-05,2022-07-27,2022-07-27,,active,1,1,0,1,0.0,USD,A,5.0,0.0,,2021-06-26,basic_1,2,,billing,2021-04-05 00:00:00,2022-04-19 00:00:00,manual correction
SUB002074,AC171,PLN0002,enterprise_3,USR00782,2021-05-21,,2021-05-06,,trial,0,0,1,1,101.17,USD,A,1.0,0.0,24.0,2022-02-04,starter_1,0,,crm,2021-05-21 00:00:00,2022-09-14 00:00:00,
SUB002075,AC122,PLN0031,starter_1,USR00037,2021-08-06,,,2021-08-20,active,1,1,1,1,166.55,USD,A,50.0,20.0,24.0,2022-10-18,basic_1,4,,crm,2021-08-06 00:00:00,2023-07-13 00:00:00,
SUB002076,AC155,PLN0013,enterprise_3,USR00030,2022-02-28,,,,trial,1,1,0,0,0.0,USD,monthly,1.0,10.0,24.0,2022-09-08,basic_1,1,,billing,2022-02-28 00:00:00,2022-08-05 00:00:00,legacy migration
SUB002077,AC083,PLN0031,growth_2,USR00142,2022-07-13,,,,trial,1,1,1,1,291.2,USD,monthly,,10.0,12.0,2023-04-25,starter_1,0,,billing,2022-07-13 00:00:00,2023-11-01 00:00:00,
SUB002078,AC058,PLN0019,starter_1,USR00042,2023-01-01,,2023-03-14,,active,1,0,0,0,190.63,USD,monthly,5.0,10.0,,2023-06-29,basic_1,0,,billing,2023-01-01 00:00:00,2024-05-28 00:00:00,
SUB002079,AC070,PLN0014,pro_2,USR00487,2022-05-27,2022-12-25,2022-12-25,2022-06-03,active,1,0,1,0,0.0,USD,M,50.0,20.0,1.0,2023-04-06,basic_1,1,,billing,2022-05-27 00:00:00,2024-06-18 00:00:00,
SUB002080,AC025,PLN0009,growth_2,USR00579,2021-01-25,,,,active,1,1,1,0,0.0,USD,monthly,5.0,0.0,,2022-01-10,starter_1,2,,crm,2021-01-25 00:00:00,2021-02-19 00:00:00,
SUB002081,AC172,PLN0016,enterprise_3,USR00756,2022-04-12,,,,active,1,1,0,1,94.6,USD,M,5.0,0.0,1.0,2022-04-26,basic_1,5,,crm,2022-04-12 00:00:00,2022-09-30 00:00:00,
SUB002082,AC152,PLN0030,pro_2,,2021-03-27,,,,active,0,0,0,0,40.5,USD,M,5.0,0.0,1.0,2021-10-24,starter_1,2,,billing,2021-03-27 00:00:00,2022-10-06 00:00:00,manual correction
SUB002083,AC074,PLN0024,pro_2,USR00430,2021-05-01,2021-08-06,2021-08-06,2021-05-08,active,1,0,1,1,0.0,USD,monthly,,10.0,,2022-08-26,basic_1,0,,billing,2021-05-01 00:00:00,2022-02-04 00:00:00,manual correction
SUB002084,AC033,PLN0013,basic_1,USR00269,2021-08-04,,2022-03-10,,canceled,0,0,0,1,153.38,USD,A,,,,2022-06-08,starter_1,0,,billing,2021-08-04 00:00:00,2022-04-09 00:00:00,
SUB002085,AC090,,pro_2,USR00800,2021-03-16,,,,canceled,0,1,1,0,31.46,USD,M,50.0,20.0,,2021-11-02,basic_1,2,,crm,2021-03-16 00:00:00,2021-09-23 00:00:00,
SUB002086,AC027,PLN0023,basic_1,USR00825,2022-07-28,,,2022-08-11,active,0,0,1,0,204.03,USD,A,1.0,0.0,,2023-04-15,basic_1,5,,billing,2022-07-28 00:00:00,2024-02-26 00:00:00,
SUB002087,AC085,PLN0046,starter_1,USR00019,2022-12-19,2022-12-06,2022-12-06,,active,0,1,1,1,0.0,USD,monthly,,10.0,,2024-03-15,basic_1,2,,crm,2022-12-19 00:00:00,2023-04-30 00:00:00,manual correction
SUB002088,AC051,PLN0014,pro_2,USR00694,2022-10-25,,,,active,0,0,1,0,0.0,USD,monthly,10.0,20.0,12.0,2023-02-22,starter_1,3,SUB001499,crm,2022-10-25 00:00:00,2024-08-12 00:00:00,manual correction
SUB002089,AC028,PLN0004,basic_1,USR00187,2022-06-01,,,2022-06-15,active,0,0,1,0,0.0,USD,M,5.0,0.0,12.0,2022-08-21,basic_1,4,,crm,2022-06-01 00:00:00,2022-06-12 00:00:00,legacy migration
SUB002090,AC156,PLN0017,basic_1,,2023-04-01,,,,canceled,0,0,0,1,99.81,USD,monthly,10.0,,1.0,2024-07-25,basic_1,5,,crm,2023-04-01 00:00:00,2024-03-20 00:00:00,manual correction
SUB002091,AC098,PLN0035,starter_1,USR00708,2021-09-10,,,,trial,1,1,0,1,170.27,USD,A,5.0,20.0,,2022-08-12,basic_1,5,,billing,2021-09-10 00:00:00,2023-07-28 00:00:00,
SUB002092,AC039,PLN0016,starter_1,USR00535,2021-06-05,,,2021-06-12,trial,1,1,0,1,0.0,USD,monthly,10.0,0.0,12.0,2022-02-07,basic_1,3,,billing,2021-06-05 00:00:00,2023-01-03 00:00:00,legacy migration
SUB002093,AC041,PLN0006,basic_1,USR00221,2021-07-18,,,,active,1,1,1,1,0.0,USD,M,10.0,10.0,,2022-11-03,starter_1,1,,billing,2021-07-18 00:00:00,2022-01-28 00:00:00,legacy migration
SUB002094,AC028,,pro_2,,2022-08-28,2024-01-12,2024-01-12,,trial,0,0,0,0,65.36,USD,monthly,5.0,,12.0,2022-09-08,starter_1,1,SUB001122,billing,2022-08-28 00:00:00,2023-11-19 00:00:00,
SUB002095,AC160,PLN0039,starter_1,USR00418,2021-07-11,,,2021-07-18,canceled,1,1,0,1,0.0,USD,A,50.0,0.0,1.0,2022-10-18,basic_1,5,,crm,2021-07-11 00:00:00,2022-07-11 00:00:00,
SUB002096,AC142,PLN0022,enterprise_3,USR00036,2023-02-08,2023-01-11,2023-01-11,2023-02-15,trial,1,0,1,0,157.05,USD,A,10.0,10.0,,2024-01-04,starter_1,3,,crm,2023-02-08 00:00:00,2023-08-23 00:00:00,
SUB002097,AC132,PLN0042,enterprise_3,USR00599,2021-11-07,,,,active,1,0,1,1,0.0,USD,A,5.0,,12.0,2022-09-14,basic_1,4,,crm,2021-11-07 00:00:00,2023-09-19 00:00:00,manual correction
SUB002098,AC098,PLN0004,growth_2,USR00670,2022-10-21,,,,active,1,0,0,1,132.06,USD,monthly,10.0,0.0,24.0,2023-10-17,basic_1,1,,billing,2022-10-21 00:00:00,2023-07-17 00:00:00,legacy migration
SUB002099,AC063,,starter_1,USR00643,2021-05-02,,,,canceled,1,0,0,0,0.0,USD,monthly,50.0,20.0,1.0,2022-08-09,starter_1,4,,crm,2021-05-02 00:00:00,2023-02-25 00:00:00,
SUB002100,AC087,PLN0047,starter_1,USR00739,2022-02-23,,,,active,0,1,0,1,36.43,USD,monthly,,20.0,1.0,2022-06-21,starter_1,4,,crm,2022-02-23 00:00:00,2023-12-26 00:00:00,
SUB002101,AC051,PLN0025,growth_2,USR00568,2022-12-24,,,,trial,0,1,1,0,0.0,USD,monthly,,,1.0,2024-01-31,starter_1,4,,crm,2022-12-24 00:00:00,2024-10-22 00:00:00,
SUB002102,AC104,PLN0028,basic_1,USR00351,2022-09-27,,,2022-10-04,trial,0,1,1,0,288.54,USD,monthly,10.0,,24.0,2022-12-15,starter_1,0,,billing,2022-09-27 00:00:00,2023-11-06 00:00:00,legacy migration
SUB002103,AC003,PLN0026,pro_2,,2022-12-11,,,,active,0,0,1,0,0.0,USD,A,1.0,,24.0,2023-02-14,basic_1,3,,crm,2022-12-11 00:00:00,2023-08-18 00:00:00,legacy migration
SUB002104,AC039,PLN0032,basic_1,USR00272,2022-12-19,,,,active,0,0,1,0,0.0,USD,A,,10.0,24.0,2023-11-01,starter_1,5,,billing,2022-12-19 00:00:00,2023-11-20 00:00:00,manual correction
SUB002105,AC102,PLN0044,growth_2,,2021-10-21,,,,active,1,0,0,1,0.0,USD,A,50.0,10.0,1.0,2022-12-08,basic_1,0,,billing,2021-10-21 00:00:00,2023-04-08 00:00:00,legacy migration
SUB002106,AC071,,basic_1,USR00391,2022-04-18,,,2022-04-25,canceled,1,1,0,0,0.0,USD,monthly,10.0,10.0,,2023-04-14,basic_1,1,,crm,2022-04-18 00:00:00,2023-06-29 00:00:00,manual correction
SUB002107,AC047,,starter_1,USR00587,2021-01-23,,,,trial,0,1,0,1,0.0,USD,M,1.0,20.0,24.0,2021-04-11,starter_1,2,,crm,2021-01-23 00:00:00,2021-06-24 00:00:00,
SUB002108,AC040,PLN0012,growth_2,,2021-09-04,,,2021-09-18,active,0,1,0,0,158.4,USD,monthly,5.0,0.0,24.0,2022-05-07,basic_1,1,,billing,2021-09-04 00:00:00,2022-04-18 00:00:00,
SUB002109,AC034,PLN0028,growth_2,USR00774,2023-04-13,,,2023-04-20,trial,1,1,0,0,277.07,USD,A,50.0,20.0,12.0,2023-10-23,basic_1,3,,crm,2023-04-13 00:00:00,2024-07-31 00:00:00,
SUB002110,AC021,PLN0024,enterprise_3,USR00192,2022-10-21,,,2022-10-28,canceled,1,1,1,1,0.0,USD,M,50.0,0.0,24.0,2023-03-08,basic_1,4,,crm,2022-10-21 00:00:00,2023-09-30 00:00:00,legacy migration
SUB002111,AC177,PLN0016,growth_2,USR00174,2022-08-27,,,2022-09-10,active,1,0,0,1,194.59,USD,monthly,10.0,,1.0,2023-11-17,starter_1,4,,crm,2022-08-27 00:00:00,2024-07-15 00:00:00,manual correction
SUB002112,AC177,PLN0026,pro_2,USR00272,2022-03-25,,,,canceled,1,0,0,0,0.0,USD,M,10.0,20.0,12.0,2023-01-08,basic_1,3,,crm,2022-03-25 00:00:00,2023-03-02 00:00:00,
SUB002113,AC157,PLN0035,enterprise_3,,2022-08-26,2024-04-05,2024-04-05,,canceled,0,1,1,1,270.09,USD,monthly,10.0,20.0,12.0,2023-03-20,starter_1,5,,crm,2022-08-26 00:00:00,2024-09-11 00:00:00,
SUB002114,AC061,PLN0010,basic_1,USR00200,2022-06-12,2023-10-04,2023-10-04,2022-07-12,canceled,1,1,0,1,161.54,USD,monthly,10.0,,1.0,2022-08-22,starter_1,4,,crm,2022-06-12 00:00:00,2023-11-07 00:00:00,
SUB002115,AC086,PLN0006,basic_1,USR00846,2021-11-05,2022-11-12,2022-11-12,,canceled,1,0,0,1,0.0,USD,M,10.0,10.0,,2021-11-21,basic_1,5,,billing,2021-11-05 00:00:00,2023-08-08 00:00:00,legacy migration
SUB002116,AC179,PLN0020,pro_2,,2021-02-01,,,,trial,1,1,0,0,0.0,USD,M,10.0,10.0,,2022-05-11,starter_1,1,,billing,2021-02-01 00:00:00,2022-08-07 00:00:00,legacy migration
SUB002117,AC141,PLN0032,starter_1,USR00441,2021-01-25,,,,trial,0,1,0,1,115.86,USD,monthly,50.0,0.0,1.0,2021-07-16,starter_1,2,SUB001529,billing,2021-01-25 00:00:00,2021-03-16 00:00:00,manual correction
SUB002118,AC016,PLN0020,starter_1,USR00131,2022-05-10,2023-06-08,2023-06-08,,canceled,1,0,0,1,0.0,USD,monthly,10.0,10.0,24.0,2022-06-09,basic_1,2,,billing,2022-05-10 00:00:00,2024-06-28 00:00:00,
SUB002119,AC052,PLN0014,basic_1,USR00794,2021-10-13,2021-09-20,2021-09-20,2021-11-12,active,1,1,1,1,160.46,USD,A,1.0,20.0,,2022-04-18,basic_1,0,,crm,2021-10-13 00:00:00,2023-11-21 00:00:00,manual correction
SUB002120,AC163,PLN0016,starter_1,USR00115,2022-02-15,2023-02-13,2023-02-13,,trial,1,1,0,1,0.0,USD,monthly,50.0,10.0,,2023-04-22,starter_1,4,,crm,2022-02-15 00:00:00,2024-03-05 00:00:00,legacy migration
SUB002121,AC162,PLN0050,pro_2,USR00406,2021-04-02,2022-08-07,2022-08-07,,canceled,1,1,0,1,0.0,USD,A,5.0,10.0,1.0,2022-05-02,starter_1,5,,billing,2021-04-02 00:00:00,2022-03-09 00:00:00,
SUB002122,AC030,PLN0018,basic_1,USR00148,2021-08-12,,,,trial,0,1,1,1,0.0,USD,A,,20.0,24.0,2022-06-29,basic_1,0,,crm,2021-08-12 00:00:00,2023-08-27 00:00:00,
SUB002123,AC132,PLN0006,basic_1,USR00822,2022-09-06,,2023-05-05,,canceled,1,1,1,1,168.05,USD,M,10.0,20.0,,2024-01-13,starter_1,4,,crm,2022-09-06 00:00:00,2023-11-28 00:00:00,
SUB002124,AC050,PLN0041,starter_1,USR00263,2023-06-10,2025-01-06,2025-01-06,,active,0,0,1,0,115.25,USD,M,,,1.0,2024-05-25,basic_1,5,,billing,2023-06-10 00:00:00,2024-07-31 00:00:00,legacy migration
